Date, Open, High, Low, Close, Volume
10/26/18, 45.59, 46.44, 44.70, 45.69, 67280359
10/25/18, 43.54, 44.94, 43.28, 44.31, 48255281
10/24/18, 44.16, 44.36, 42.36, 42.42, 33631803
10/23/18, 44.18, 45.09, 43.91, 44.50, 38590347
10/22/18, 44.50, 45.34, 44.10, 45.01, 34508833
10/19/18, 45.02, 45.18, 43.86, 44.00, 28368505
10/18/18, 45.65, 45.75, 44.83, 44.97, 26638830
10/17/18, 46.00, 46.33, 45.54, 45.89, 23124370
10/16/18, 44.90, 46.01, 44.825, 45.94, 21471984
10/15/18, 44.63, 45.14, 44.44, 44.53, 21632953
10/12/18, 45.27, 45.3429, 44.23, 44.88, 32087385
10/11/18, 45.15, 45.61, 43.73, 44.23, 43648820
10/10/18, 46.06, 46.12, 44.80, 44.80, 43109488
10/09/18, 47.18, 47.62, 46.54, 46.55, 23285714
10/08/18, 46.96, 47.35, 46.52, 47.03, 19376820
10/05/18, 48.23, 48.34, 46.66, 47.03, 28901448
10/04/18, 48.84, 48.86, 47.62, 48.13, 30108253
10/03/18, 48.62, 49.72, 48.56, 48.76, 39211946
10/02/18, 47.51, 48.88, 47.32, 48.10, 42121090
10/01/18, 46.79, 47.22, 46.20, 46.45, 23797630
09/28/18, 45.62, 47.75, 45.46, 47.29, 46223464
09/27/18, 45.91, 46.165, 45.73, 45.88, 15415535
09/26/18, 46.04, 46.30, 45.58, 45.70, 23957663
09/25/18, 46.22, 46.39, 45.80, 45.91, 23389874
09/24/18, 46.31, 47.00, 46.15, 46.91, 17846994
09/21/18, 47.12, 47.419, 46.37, 46.66, 52650601
09/20/18, 46.78, 47.36, 46.52, 47.20, 21999267
09/19/18, 46.09, 46.44, 45.89, 46.15, 15918914
09/18/18, 45.58, 46.53, 45.41, 46.10, 20528084
09/17/18, 45.29, 45.90, 45.19, 45.42, 17603171
09/14/18, 45.78, 45.965, 45.35, 45.54, 22998666
09/13/18, 45.68, 45.85, 45.11, 45.57, 18657116
09/12/18, 44.56, 44.98, 44.06, 44.93, 29778722
09/11/18, 46.00, 46.03, 44.89, 44.93, 32455320
09/10/18, 46.56, 46.76, 46.23, 46.30, 21522362
09/07/18, 46.91, 47.48, 46.36, 46.45, 25958345
09/06/18, 47.76, 47.96, 47.21, 47.26, 19318129
09/05/18, 47.75, 48.12, 47.47, 47.72, 20857150
09/04/18, 48.38, 48.4267, 47.5601, 47.96, 15682894
08/31/18, 47.96, 48.56, 47.92, 48.43, 16483981
08/30/18, 48.52, 48.83, 48.09, 48.24, 16418812
08/29/18, 48.70, 48.86, 48.40, 48.75, 13479099
08/28/18, 48.55, 48.79, 48.31, 48.57, 13472427
08/27/18, 48.00, 48.39, 47.63, 48.35, 17170257
08/24/18, 47.29, 47.89, 47.08, 47.66, 18214708
08/23/18, 46.86, 47.17, 46.71, 46.98, 31343206
08/22/18, 47.25, 47.35, 46.92, 47.05, 23182485
08/21/18, 46.66, 47.85, 46.64, 47.62, 19254336
08/20/18, 47.05, 47.12, 46.19, 46.50, 24334042
08/17/18, 47.00, 47.39, 46.33, 47.10, 26381992
08/16/18, 47.75, 47.95, 47.05, 47.17, 24358040
08/15/18, 47.78, 48.00, 46.90, 47.46, 26739870
08/14/18, 48.67, 48.76, 47.65, 48.12, 23061591
08/13/18, 48.92, 49.24, 48.38, 48.45, 17070585
08/10/18, 48.51, 49.17, 48.30, 48.85, 28712389
08/09/18, 49.86, 50.60, 49.72, 50.14, 23795628
08/08/18, 49.60, 50.13, 49.44, 49.96, 21997841
08/07/18, 49.43, 49.83, 49.41, 49.70, 28322714
08/06/18, 48.77, 49.31, 48.32, 49.30, 26669005
08/03/18, 49.50, 49.78, 49.1701, 49.63, 22008160
08/02/18, 48.50, 49.52, 48.20, 49.48, 26452493
08/01/18, 48.055, 48.91, 48.00, 48.81, 28060679
07/31/18, 48.24, 48.6757, 47.69, 48.10, 36581201
07/30/18, 47.63, 47.99, 46.43, 47.69, 35696572
07/27/18, 48.76, 49.20, 47.48, 47.68, 67816656
07/26/18, 52.45, 53.18, 51.87, 52.16, 28282484
07/25/18, 52.21, 52.45, 51.09, 52.43, 19892991
07/24/18, 52.76, 53.30, 52.075, 52.18, 17788677
07/23/18, 51.77, 52.495, 51.33, 52.31, 15945470
07/20/18, 51.83, 52.07, 51.33, 51.91, 17387554
07/19/18, 51.60, 52.01, 51.05, 51.98, 15954636
07/18/18, 51.87, 51.97, 51.465, 51.72, 14649019
07/17/18, 51.05, 51.8785, 51.01, 51.75, 15754472
07/16/18, 52.15, 52.32, 51.87, 52.01, 15951549
07/13/18, 52.40, 52.42, 51.76, 52.22, 13750255
07/12/18, 52.05, 52.48, 51.73, 52.35, 20292712
07/11/18, 51.69, 51.87, 51.19, 51.20, 18665554
07/10/18, 52.10, 52.26, 51.84, 52.16, 17362901
07/09/18, 51.64, 51.89, 51.00, 51.86, 21361609
07/06/18, 50.77, 51.50, 50.40, 51.37, 19968048
07/05/18, 49.98, 50.96, 49.75, 50.75, 26163528
07/03/18, 50.58, 50.86, 49.43, 49.47, 16327904
07/02/18, 49.04, 50.27, 48.83, 50.20, 23755548
06/29/18, 49.53, 50.11, 49.50, 49.71, 28906523
06/28/18, 48.58, 49.49, 48.50, 49.25, 29055690
06/27/18, 49.34, 50.06, 48.75, 48.76, 33338795
06/26/18, 49.95, 50.41, 49.36, 49.67, 37543003
06/25/18, 51.17, 51.75, 49.91, 50.71, 45356466
06/22/18, 52.62, 53.09, 52.30, 52.50, 34682074
06/21/18, 54.38, 54.53, 51.94, 52.19, 44435555
06/20/18, 53.19, 53.745, 52.69, 53.46, 21403035
06/19/18, 52.14, 52.95, 51.88, 52.93, 31780850
06/18/18, 54.30, 54.30, 52.34, 53.22, 40764444
06/15/18, 55.17, 55.38, 54.58, 55.11, 39194688
06/14/18, 55.45, 55.86, 55.18, 55.54, 23419829
06/13/18, 54.98, 55.70, 54.91, 55.03, 22631436
06/12/18, 54.87, 55.03, 54.22, 54.82, 23294943
06/11/18, 54.80, 55.09, 54.26, 54.52, 25752361
06/08/18, 55.56, 55.70, 54.66, 55.05, 30822854
06/07/18, 56.92, 57.00, 55.62, 55.88, 27596110
06/06/18, 56.53, 57.06, 56.08, 57.03, 22955355
06/05/18, 56.90, 57.12, 56.215, 56.53, 21687019
06/04/18, 57.01, 57.5995, 56.775, 56.83, 22538053
06/01/18, 55.84, 57.10, 55.80, 57.08, 31183166
05/31/18, 55.67, 55.86, 55.06, 55.20, 30962105
05/30/18, 55.89, 56.20, 55.615, 55.68, 24711519
05/29/18, 55.12, 55.81, 54.81, 55.32, 24253509
05/25/18, 54.80, 55.50, 54.54, 55.44, 18549989
05/24/18, 55.18, 55.30, 54.13, 54.75, 19667095
05/23/18, 54.00, 55.23, 53.84, 55.21, 20555425
05/22/18, 54.73, 55.05, 54.05, 54.45, 19009588
05/21/18, 54.36, 55.22, 53.86, 54.32, 25367377
05/18/18, 54.53, 54.54, 53.47, 53.50, 23679944
05/17/18, 54.55, 55.44, 54.42, 54.81, 16872598
05/16/18, 54.17, 54.70, 53.955, 54.64, 16260459
05/15/18, 54.58, 54.75, 53.56, 53.92, 21712649
05/14/18, 54.77, 55.2401, 54.74, 54.90, 21878199
05/11/18, 54.62, 55.19, 54.43, 54.67, 15405004
