Date, Open, High, Low, Close, Volume
09/10/18, 24.78, 24.89, 24.57, 24.65, 11585744
09/07/18, 24.76, 24.9584, 24.66, 24.71, 14398321
09/06/18, 24.71, 24.92, 24.6401, 24.68, 7686512
09/05/18, 24.83, 24.93, 24.4823, 24.68, 12745992
09/04/18, 24.53, 24.88, 24.385, 24.81, 8906647
08/31/18, 24.56, 24.73, 24.42, 24.65, 8939185
08/30/18, 25.04, 25.26, 24.69, 24.73, 9607897
08/29/18, 24.55, 25.28, 24.51, 25.08, 11216208
08/28/18, 24.44, 24.59, 24.31, 24.49, 5619690
08/27/18, 24.39, 24.56, 24.27, 24.33, 6599979
08/24/18, 24.00, 24.375, 23.68, 24.15, 12857872
08/23/18, 24.50, 24.71, 24.48, 24.63, 8162060
08/22/18, 24.46, 24.6299, 24.25, 24.49, 5273781
08/21/18, 24.60, 24.725, 24.35, 24.49, 8179249
08/20/18, 24.54, 24.80, 24.45, 24.54, 6085602
08/17/18, 24.08, 24.62, 24.07, 24.54, 7524365
08/16/18, 24.18, 24.29, 24.055, 24.14, 6125681
08/15/18, 23.91, 24.09, 23.88, 24.03, 6318655
08/14/18, 23.93, 24.245, 23.93, 24.15, 5071423
08/13/18, 24.05, 24.16, 23.79, 23.80, 4631452
08/10/18, 23.91, 24.09, 23.91, 23.99, 5335897
08/09/18, 24.13, 24.32, 24.045, 24.08, 4836992
08/08/18, 23.98, 24.25, 23.93, 24.14, 5567847
08/07/18, 23.83, 24.075, 23.80, 23.99, 6311714
08/06/18, 23.28, 23.83, 23.28, 23.74, 5649703
08/03/18, 23.26, 23.485, 23.22, 23.34, 5092822
08/02/18, 22.89, 23.26, 22.89, 23.21, 5254327
08/01/18, 23.14, 23.30, 22.96, 23.01, 4344498
07/31/18, 23.12, 23.215, 23.05, 23.08, 6092636
07/30/18, 23.25, 23.39, 22.97, 23.10, 4268322
07/27/18, 23.45, 23.545, 23.11, 23.23, 4742387
07/26/18, 23.22, 23.645, 23.22, 23.45, 6452266
07/25/18, 22.91, 23.31, 22.91, 23.29, 5888728
07/24/18, 23.25, 23.45, 22.90, 22.99, 7192225
07/23/18, 22.87, 23.15, 22.66, 23.04, 5596298
07/20/18, 23.19, 23.20, 22.89, 22.94, 6920765
07/19/18, 23.40, 23.53, 23.17, 23.19, 6056367
07/18/18, 23.60, 23.675, 23.32, 23.53, 6467602
07/17/18, 23.38, 23.715, 23.38, 23.59, 4094667
07/16/18, 23.69, 23.74, 23.505, 23.57, 3791481
07/13/18, 23.31, 23.77, 23.30, 23.71, 5178369
